rt,stimulus,response,trial_type,trial_index,plugin_version,time_elapsed,subject_id,study_id,session_id,id,subj,source_file
14528,,"{""natural"":""6"",""mobile"":""6"",""manipulability"":""2"",""volition"":""6"",""sentient"":""6"",""potent"":""6"",""instigation"":""6""}",survey-html-form,13,2.1.0,212410,663cca6f32da191e05406d21,6980c7c83940647eb7aa7467,6980cf135a1b6612451e444d,7.0,human,xuyezlzrhe.csv
9987,,"{""natural"":""6"",""mobile"":""6"",""manipulability"":""2"",""volition"":""6"",""sentient"":""6"",""potent"":""6"",""instigation"":""6""}",survey-html-form,14,2.1.0,222398,663cca6f32da191e05406d21,6980c7c83940647eb7aa7467,6980cf135a1b6612451e444d,15.0,human,xuyezlzrhe.csv
8323,,"{""natural"":""6"",""mobile"":""6"",""manipulability"":""2"",""volition"":""6"",""sentient"":""6"",""potent"":""6"",""instigation"":""6""}",survey-html-form,15,2.1.0,230723,663cca6f32da191e05406d21,6980c7c83940647eb7aa7467,6980cf135a1b6612451e444d,1.0,human,xuyezlzrhe.csv
19827,,"{""natural"":""6"",""mobile"":""6"",""manipulability"":""2"",""volition"":""6"",""sentient"":""6"",""potent"":""6"",""instigation"":""6""}",survey-html-form,16,2.1.0,250553,663cca6f32da191e05406d21,6980c7c83940647eb7aa7467,6980cf135a1b6612451e444d,25.0,human,xuyezlzrhe.csv
9389,,"{""natural"":""6"",""mobile"":""6"",""manipulability"":""2"",""volition"":""6"",""sentient"":""6"",""potent"":""6"",""instigation"":""6""}",survey-html-form,17,2.1.0,259944,663cca6f32da191e05406d21,6980c7c83940647eb7aa7467,6980cf135a1b6612451e444d,5.0,human,xuyezlzrhe.csv
7591,,"{""natural"":""6"",""mobile"":""2"",""manipulability"":""6"",""volition"":""2"",""sentient"":""2"",""potent"":""2"",""instigation"":""2""}",survey-html-form,18,2.1.0,267536,663cca6f32da191e05406d21,6980c7c83940647eb7aa7467,6980cf135a1b6612451e444d,18.0,instrument,xuyezlzrhe.csv
9537,,"{""natural"":""6"",""mobile"":""6"",""manipulability"":""2"",""volition"":""6"",""sentient"":""6"",""potent"":""6"",""instigation"":""6""}",survey-html-form,19,2.1.0,277074,663cca6f32da191e05406d21,6980c7c83940647eb7aa7467,6980cf135a1b6612451e444d,19.0,human,xuyezlzrhe.csv
13452,,"{""natural"":""3"",""mobile"":""2"",""manipulability"":""6"",""volition"":""2"",""sentient"":""2"",""potent"":""2"",""instigation"":""2""}",survey-html-form,20,2.1.0,290528,663cca6f32da191e05406d21,6980c7c83940647eb7aa7467,6980cf135a1b6612451e444d,8.0,instrument,xuyezlzrhe.csv
15545,,"{""natural"":""6"",""mobile"":""6"",""manipulability"":""2"",""volition"":""6"",""sentient"":""6"",""potent"":""6"",""instigation"":""6""}",survey-html-form,21,2.1.0,306076,663cca6f32da191e05406d21,6980c7c83940647eb7aa7467,6980cf135a1b6612451e444d,9.0,human,xuyezlzrhe.csv
9539,,"{""natural"":""3"",""mobile"":""2"",""manipulability"":""6"",""volition"":""2"",""sentient"":""2"",""potent"":""2"",""instigation"":""2""}",survey-html-form,22,2.1.0,315616,663cca6f32da191e05406d21,6980c7c83940647eb7aa7467,6980cf135a1b6612451e444d,16.0,instrument,xuyezlzrhe.csv
11841,,"{""natural"":""6"",""mobile"":""6"",""manipulability"":""2"",""volition"":""6"",""sentient"":""6"",""potent"":""6"",""instigation"":""6""}",survey-html-form,23,2.1.0,327459,663cca6f32da191e05406d21,6980c7c83940647eb7aa7467,6980cf135a1b6612451e444d,11.0,human,xuyezlzrhe.csv
10042,,"{""natural"":""6"",""mobile"":""6"",""manipulability"":""2"",""volition"":""6"",""sentient"":""6"",""potent"":""6"",""instigation"":""6""}",survey-html-form,24,2.1.0,337502,663cca6f32da191e05406d21,6980c7c83940647eb7aa7467,6980cf135a1b6612451e444d,21.0,human,xuyezlzrhe.csv
21654,,"{""natural"":""6"",""mobile"":""2"",""manipulability"":""6"",""volition"":""2"",""sentient"":""2"",""potent"":""2"",""instigation"":""6""}",survey-html-form,25,2.1.0,359157,663cca6f32da191e05406d21,6980c7c83940647eb7aa7467,6980cf135a1b6612451e444d,24.0,instrument,xuyezlzrhe.csv
13556,,"{""natural"":""2"",""mobile"":""2"",""manipulability"":""6"",""volition"":""2"",""sentient"":""2"",""potent"":""2"",""instigation"":""2""}",survey-html-form,26,2.1.0,372716,663cca6f32da191e05406d21,6980c7c83940647eb7aa7467,6980cf135a1b6612451e444d,2.0,instrument,xuyezlzrhe.csv
10240,,"{""natural"":""2"",""mobile"":""2"",""manipulability"":""6"",""volition"":""2"",""sentient"":""2"",""potent"":""2"",""instigation"":""2""}",survey-html-form,27,2.1.0,382958,663cca6f32da191e05406d21,6980c7c83940647eb7aa7467,6980cf135a1b6612451e444d,12.0,instrument,xuyezlzrhe.csv
3483,"
    <div class=""gen_ins""; style=""font-size: 16px; text-align: center; margin-top: 25px; margin-right: 100px; margin-left: 100px; margin-bottom: 25px;"">
        <p>You have completed the rating trials. Next, you will be directed to an optional survey.</p>
        <p>Please answer any of the questions on the next page that you are comfortable answering. After seeing the survey, you will be able to end the experiment.</p>
        <p>Click ‘Continue’ to proceed to the survey.</p>
    </div>
    ",0,html-button-response,28,2.1.0,386443,663cca6f32da191e05406d21,6980c7c83940647eb7aa7467,6980cf135a1b6612451e444d,,,xuyezlzrhe.csv
25934,,"{""understood"":true,""age"":49,""gender"":""Female"",""ethnicity"":""white"",""languages"":""english"",""topic"":""unsure"",""enjoy"":""Average study"",""payment"":""The payment was fair"",""question1"":null,""comments"":null}",survey,29,3.0.0,412445,663cca6f32da191e05406d21,6980c7c83940647eb7aa7467,6980cf135a1b6612451e444d,,,xuyezlzrhe.csv
2787,"
        <div style=""font-size: 16px; text-align: center; margin-top: 25px; margin-right: 100px; margin-left: 100px; margin-bottom: 25px;"">
            <img src=""./image/SUSig_2color_Stree_Left.png"" alt=""Stanford Logo"" style=""max-width: 500px; margin-bottom: 20px;"">
            <h3>DESCRIPTION</h3>
            <p>You are invited to participate in a research study on language perception. Its purpose is to help us understand what factors influence sentence construction. In the study, you will read a list of sentences and use rating scales to experess your opinions about the events described by each sentence. Following this, you will have the opportunity to complete an optional demographic survey. Participation in this research is voluntary, and you are free to withdraw your consent at any time.</p>
            <h3>TIME INVOLVEMENT</h3> 
            <p>Your participation will take approximately 15 minutes.</p>
            <h3>PAYMENT</h3> 
            <p>You will be paid at the posted rate.</p>
            <h3>PRIVACY AND CONFIDENTIALITY</h3> 
            <p>The risks associated with this study are minimal. This judgment is based on a large body of experience with the same or similar procedures with people of similar ages, sex, origins, etc. Study data will be stored securely, in compliance with Stanford University standards, minimizing the risk of confidentiality breach. Your individual privacy will be maintained during the research and in all published and written data resulting from the study.</p>
            <h3>CONTACT INFORMATION</h3>
            <p>If you have any questions, concerns or complaints about this research study, its procedures, risks and benefits, you should contact the Protocol Director, Grace Brown, at (616) 498-8188 or grcbrown@stanford.edu. If you are not satisfied with how this study is being conducted, or if you have any concerns, complaints, or general questions about the research or your rights as a participant, please contact the Stanford Institutional Review Board (IRB) to speak to someone independent of the research team at (650) 723-2480 or toll free at 1-866-680-2906, or email at irbnonmed@stanford.edu.</p> 
            <p>Please save or print a copy of this page for your records</p>
            <p>If you agree to participate in this research, please click the 'Continue' button.</p>
        </div>
    ",0,html-button-response,0,2.1.0,2793,5bc0af535ea1020001f9352d,6980c7c83940647eb7aa7467,6980e614a8f44a0224257630,,,yvh3cgnj9o.csv
22312,"
    <div class=""gen_ins""; style=""font-size: 16px; text-align: center; margin-top: 25px; margin-right: 100px; margin-left: 100px; margin-bottom: 25px;"">
        <p>During this study, you will see a series of sentences, presented one-by-one. Each sentence will describe an event. It will be followed by 7 statements. You must indicate on a scale how much you agree with each statement. Click along the rating scales to respond. There are a total of 26 trials, and this portion of the study is expected to take 15 minutes.</p>
        <p>After you complete this task, you will have the opportunity to complete an optional survey.</p>
        <p>If you understand the instructions and are ready to begin, click ‘Continue’.</p>
    </div>
    ",0,html-button-response,1,2.1.0,25107,5bc0af535ea1020001f9352d,6980c7c83940647eb7aa7467,6980e614a8f44a0224257630,,,yvh3cgnj9o.csv
19548,,"{""natural"":""6"",""mobile"":""6"",""manipulability"":""6"",""volition"":""6"",""sentient"":""6"",""potent"":""6"",""instigation"":""6""}",survey-html-form,2,2.1.0,44656,5bc0af535ea1020001f9352d,6980c7c83940647eb7aa7467,6980e614a8f44a0224257630,16.0,human,yvh3cgnj9o.csv
26720,,"{""natural"":""3"",""mobile"":""1"",""manipulability"":""7"",""volition"":""1"",""sentient"":""1"",""potent"":""1"",""instigation"":""1""}",survey-html-form,3,2.1.0,71377,5bc0af535ea1020001f9352d,6980c7c83940647eb7aa7467,6980e614a8f44a0224257630,17.0,instrument,yvh3cgnj9o.csv
29439,,"{""natural"":""7"",""mobile"":""7"",""manipulability"":""7"",""volition"":""7"",""sentient"":""7"",""potent"":""7"",""instigation"":""7""}",survey-html-form,4,2.1.0,100818,5bc0af535ea1020001f9352d,6980c7c83940647eb7aa7467,6980e614a8f44a0224257630,18.0,human,yvh3cgnj9o.csv
17394,,"{""natural"":""7"",""mobile"":""7"",""manipulability"":""7"",""volition"":""7"",""sentient"":""7"",""potent"":""7"",""instigation"":""7""}",survey-html-form,5,2.1.0,118213,5bc0af535ea1020001f9352d,6980c7c83940647eb7aa7467,6980e614a8f44a0224257630,14.0,human,yvh3cgnj9o.csv
35864,,"{""natural"":""7"",""mobile"":""7"",""manipulability"":""7"",""volition"":""7"",""sentient"":""7"",""potent"":""7"",""instigation"":""7""}",survey-html-form,6,2.1.0,154079,5bc0af535ea1020001f9352d,6980c7c83940647eb7aa7467,6980e614a8f44a0224257630,10.0,human,yvh3cgnj9o.csv
15232,,"{""natural"":""7"",""mobile"":""7"",""manipulability"":""7"",""volition"":""7"",""sentient"":""7"",""potent"":""7"",""instigation"":""7""}",survey-html-form,7,2.1.0,169312,5bc0af535ea1020001f9352d,6980c7c83940647eb7aa7467,6980e614a8f44a0224257630,2.0,human,yvh3cgnj9o.csv
22921,,"{""natural"":""4"",""mobile"":""1"",""manipulability"":""7"",""volition"":""1"",""sentient"":""1"",""potent"":""1"",""instigation"":""1""}",survey-html-form,8,2.1.0,192233,5bc0af535ea1020001f9352d,6980c7c83940647eb7aa7467,6980e614a8f44a0224257630,9.0,instrument,yvh3cgnj9o.csv
32412,,"{""natural"":""3"",""mobile"":""1"",""manipulability"":""7"",""volition"":""1"",""sentient"":""1"",""potent"":""1"",""instigation"":""1""}",survey-html-form,9,2.1.0,224647,5bc0af535ea1020001f9352d,6980c7c83940647eb7aa7467,6980e614a8f44a0224257630,15.0,instrument,yvh3cgnj9o.csv
13263,,"{""natural"":""7"",""mobile"":""7"",""manipulability"":""7"",""volition"":""7"",""sentient"":""7"",""potent"":""7"",""instigation"":""7""}",survey-html-form,10,2.1.0,237912,5bc0af535ea1020001f9352d,6980c7c83940647eb7aa7467,6980e614a8f44a0224257630,8.0,human,yvh3cgnj9o.csv
19738,,"{""natural"":""7"",""mobile"":""7"",""manipulability"":""7"",""volition"":""7"",""sentient"":""7"",""potent"":""7"",""instigation"":""7""}",survey-html-form,11,2.1.0,257651,5bc0af535ea1020001f9352d,6980c7c83940647eb7aa7467,6980e614a8f44a0224257630,20.0,human,yvh3cgnj9o.csv
15818,,"{""natural"":""3"",""mobile"":""1"",""manipulability"":""7"",""volition"":""1"",""sentient"":""1"",""potent"":""1"",""instigation"":""1""}",survey-html-form,12,2.1.0,273469,5bc0af535ea1020001f9352d,6980c7c83940647eb7aa7467,6980e614a8f44a0224257630,19.0,instrument,yvh3cgnj9o.csv
11722,,"{""natural"":""7"",""mobile"":""7"",""manipulability"":""7"",""volition"":""7"",""sentient"":""7"",""potent"":""7"",""instigation"":""7""}",survey-html-form,13,2.1.0,285191,5bc0af535ea1020001f9352d,6980c7c83940647eb7aa7467,6980e614a8f44a0224257630,24.0,human,yvh3cgnj9o.csv
12715,,"{""natural"":""3"",""mobile"":""1"",""manipulability"":""7"",""volition"":""1"",""sentient"":""1"",""potent"":""1"",""instigation"":""1""}",survey-html-form,14,2.1.0,297908,5bc0af535ea1020001f9352d,6980c7c83940647eb7aa7467,6980e614a8f44a0224257630,7.0,instrument,yvh3cgnj9o.csv
29905,,"{""natural"":""2"",""mobile"":""1"",""manipulability"":""7"",""volition"":""1"",""sentient"":""1"",""potent"":""1"",""instigation"":""1""}",survey-html-form,15,2.1.0,327815,5bc0af535ea1020001f9352d,6980c7c83940647eb7aa7467,6980e614a8f44a0224257630,13.0,instrument,yvh3cgnj9o.csv
12314,,"{""natural"":""7"",""mobile"":""7"",""manipulability"":""7"",""volition"":""7"",""sentient"":""7"",""potent"":""7"",""instigation"":""7""}",survey-html-form,16,2.1.0,340130,5bc0af535ea1020001f9352d,6980c7c83940647eb7aa7467,6980e614a8f44a0224257630,6.0,human,yvh3cgnj9o.csv
20660,,"{""natural"":""7"",""mobile"":""7"",""manipulability"":""7"",""volition"":""7"",""sentient"":""7"",""potent"":""7"",""instigation"":""7""}",survey-html-form,17,2.1.0,360791,5bc0af535ea1020001f9352d,6980c7c83940647eb7aa7467,6980e614a8f44a0224257630,4.0,human,yvh3cgnj9o.csv
10446,,"{""natural"":""2"",""mobile"":""1"",""manipulability"":""7"",""volition"":""1"",""sentient"":""1"",""potent"":""1"",""instigation"":""1""}",survey-html-form,18,2.1.0,371237,5bc0af535ea1020001f9352d,6980c7c83940647eb7aa7467,6980e614a8f44a0224257630,11.0,instrument,yvh3cgnj9o.csv
12256,,"{""natural"":""2"",""mobile"":""1"",""manipulability"":""7"",""volition"":""1"",""sentient"":""1"",""potent"":""1"",""instigation"":""1""}",survey-html-form,19,2.1.0,383496,5bc0af535ea1020001f9352d,6980c7c83940647eb7aa7467,6980e614a8f44a0224257630,21.0,instrument,yvh3cgnj9o.csv
7592,,"{""natural"":""7"",""mobile"":""7"",""manipulability"":""7"",""volition"":""7"",""sentient"":""7"",""potent"":""7"",""instigation"":""7""}",survey-html-form,20,2.1.0,391089,5bc0af535ea1020001f9352d,6980c7c83940647eb7aa7467,6980e614a8f44a0224257630,22.0,human,yvh3cgnj9o.csv
12489,,"{""natural"":""4"",""mobile"":""1"",""manipulability"":""7"",""volition"":""1"",""sentient"":""1"",""potent"":""1"",""instigation"":""1""}",survey-html-form,21,2.1.0,403580,5bc0af535ea1020001f9352d,6980c7c83940647eb7aa7467,6980e614a8f44a0224257630,5.0,instrument,yvh3cgnj9o.csv
12335,,"{""natural"":""4"",""mobile"":""1"",""manipulability"":""7"",""volition"":""1"",""sentient"":""1"",""potent"":""1"",""instigation"":""1""}",survey-html-form,22,2.1.0,415915,5bc0af535ea1020001f9352d,6980c7c83940647eb7aa7467,6980e614a8f44a0224257630,3.0,instrument,yvh3cgnj9o.csv
11710,,"{""natural"":""5"",""mobile"":""1"",""manipulability"":""7"",""volition"":""1"",""sentient"":""1"",""potent"":""1"",""instigation"":""1""}",survey-html-form,23,2.1.0,427627,5bc0af535ea1020001f9352d,6980c7c83940647eb7aa7467,6980e614a8f44a0224257630,25.0,instrument,yvh3cgnj9o.csv
8844,,"{""natural"":""7"",""mobile"":""7"",""manipulability"":""7"",""volition"":""7"",""sentient"":""7"",""potent"":""7"",""instigation"":""7""}",survey-html-form,24,2.1.0,436471,5bc0af535ea1020001f9352d,6980c7c83940647eb7aa7467,6980e614a8f44a0224257630,26.0,human,yvh3cgnj9o.csv
13788,,"{""natural"":""5"",""mobile"":""1"",""manipulability"":""7"",""volition"":""1"",""sentient"":""1"",""potent"":""1"",""instigation"":""1""}",survey-html-form,25,2.1.0,450262,5bc0af535ea1020001f9352d,6980c7c83940647eb7aa7467,6980e614a8f44a0224257630,23.0,instrument,yvh3cgnj9o.csv
9708,,"{""natural"":""7"",""mobile"":""7"",""manipulability"":""7"",""volition"":""7"",""sentient"":""7"",""potent"":""7"",""instigation"":""7""}",survey-html-form,26,2.1.0,459972,5bc0af535ea1020001f9352d,6980c7c83940647eb7aa7467,6980e614a8f44a0224257630,12.0,human,yvh3cgnj9o.csv
19861,,"{""natural"":""3"",""mobile"":""1"",""manipulability"":""7"",""volition"":""1"",""sentient"":""1"",""potent"":""1"",""instigation"":""1""}",survey-html-form,27,2.1.0,479834,5bc0af535ea1020001f9352d,6980c7c83940647eb7aa7467,6980e614a8f44a0224257630,1.0,instrument,yvh3cgnj9o.csv
4406,"
    <div class=""gen_ins""; style=""font-size: 16px; text-align: center; margin-top: 25px; margin-right: 100px; margin-left: 100px; margin-bottom: 25px;"">
        <p>You have completed the rating trials. Next, you will be directed to an optional survey.</p>
        <p>Please answer any of the questions on the next page that you are comfortable answering. After seeing the survey, you will be able to end the experiment.</p>
        <p>Click ‘Continue’ to proceed to the survey.</p>
    </div>
    ",0,html-button-response,28,2.1.0,484242,5bc0af535ea1020001f9352d,6980c7c83940647eb7aa7467,6980e614a8f44a0224257630,,,yvh3cgnj9o.csv
26413,,"{""understood"":true,""age"":56,""gender"":""Female"",""ethnicity"":""white"",""languages"":""english"",""topic"":""I don't know"",""enjoy"":""Average study"",""payment"":""The payment was fair"",""question1"":null,""comments"":null}",survey,29,3.0.0,510687,5bc0af535ea1020001f9352d,6980c7c83940647eb7aa7467,6980e614a8f44a0224257630,,,yvh3cgnj9o.csv
